lr,nf,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,load_best_args,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
0.1,20,2,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.04
0.01,20,0,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.02
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,11.84
0.01,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.14
0.001,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.6
0.1,20,2,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.380000000000001
0.01,20,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.24
0.01,20,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,12.180000000000001
0.1,20,1,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,2.92
0.001,20,1,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.859999999999999
0.001,20,2,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.68
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,11.879999999999999
0.01,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.960000000000003
0.1,20,1,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.9
0.1,20,1,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.1
0.001,20,1,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.200000000000001
0.01,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.48
0.001,20,2,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.38
0.01,20,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.020000000000001
0.1,20,0,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.1
0.001,20,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.08
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.879999999999999
0.1,20,0,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,2.88
0.01,20,2,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,12.88
0.001,20,0,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.66
0.1,20,2,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.359999999999999
0.01,20,2,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.580000000000002
0.1,20,0,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.4
0.01,20,2,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.000000000000004
0.001,20,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.459999999999999
0.1,20,1,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.279999999999999
0.001,20,0,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.5200000000000005
0.001,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.82
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.620000000000001
0.001,20,2,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.16
0.01,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.760000000000002
0.1,20,0,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.659999999999999
0.01,20,2,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.700000000000003
0.01,20,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,12.34
0.001,20,2,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.18
0.01,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.22
0.001,20,2,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.339999999999999
0.1,20,2,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.4799999999999995
0.001,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.9
0.1,20,1,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.160000000000001
0.001,20,1,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,2.9799999999999995
0.01,20,2,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,12.940000000000001
0.001,20,2,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.4
0.01,20,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.559999999999999
0.01,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.599999999999998
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.26
0.1,20,0,0.75,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.18
0.001,20,1,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.2
0.01,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,12.22
0.001,20,2,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.980000000000004
0.01,20,2,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.919999999999998
0.01,20,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.8
0.001,20,1,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.5
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,13.0
0.001,20,0,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.3
0.1,20,2,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.22
0.01,20,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.679999999999998
0.001,20,1,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,30.119999999999997
0.001,20,0,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.0599999999999996
0.001,20,1,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.720000000000001
0.1,20,2,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,22.0
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,12.58
0.001,20,0,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.860000000000003
0.01,20,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.180000000000001
0.001,20,2,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.02
0.01,20,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.059999999999995
0.1,20,2,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.8
0.001,20,2,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.71999999999999
0.1,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.42
0.001,20,0,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.500000000000002
0.001,20,2,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.0
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,12.059999999999999
0.01,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.8
0.001,20,1,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.9
0.1,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,22.639999999999997
0.001,20,0,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,8.379999999999999
0.001,20,1,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.1399999999999997
0.001,20,0,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,28.74
0.1,20,2,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.14
0.1,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.2
0.01,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.8
0.001,20,1,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.16
0.001,20,2,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,28.119999999999997
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.38
0.01,20,2,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.7
0.1,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,22.639999999999997
0.01,20,2,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.64
0.1,20,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.419999999999998
0.001,20,1,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.860000000000003
0.001,20,0,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.3
0.001,20,0,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,30.4
0.1,20,2,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.999999999999996
0.01,20,2,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.040000000000003
0.001,20,0,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.04
0.01,20,2,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,15.460000000000003
0.01,20,2,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,44.120000000000005
0.01,20,1,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.219999999999999
0.1,20,2,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,23.720000000000002
0.1,20,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.559999999999999
0.01,20,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.1
0.001,20,2,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,2.7800000000000002
0.1,20,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,10.86
0.01,20,1,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,49.56
0.01,20,1,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.080000000000002
0.001,20,2,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.22
0.1,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.94
0.01,20,0,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,49.519999999999996
0.01,20,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.400000000000002
0.1,20,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,23.04
0.01,20,0,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.84
0.01,20,1,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.240000000000002
0.001,20,1,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.0
0.01,20,2,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,44.28000000000001
0.01,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,11.98
0.1,20,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.020000000000001
0.001,20,1,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.2600000000000002
0.01,20,1,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.56
0.1,20,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.56
0.01,20,2,0.5,0.1,0.2,mir,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,10.940000000000001
0.01,20,0,0.5,0.1,0.2,er_aml,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.979999999999999
0.01,20,0,0.75,0.25,0.2,der++,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,48.239999999999995
0.01,20,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.6
0.001,20,0,0.5,0.1,0.2,agem,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.16
