H,lr,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,n_workers,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
,0.05,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,31.791666666666668
,0.1,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.039999999999997
,0.1,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,26.875
,0.1,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.4375
,0.01,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,20.874999999999996
,0.1,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,11.559999999999999
,0.1,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,24.333333333333336
,0.1,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,27.541666666666664
,0.1,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.18
,0.01,1,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.26
,0.01,1,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,26.82
,0.1,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,11.239999999999998
,0.05,0,0.5,0.1,0.2,agem++,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,11.270833333333334
,0.01,0,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.28
,0.01,1,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.8125
,0.1,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.580000000000002
,0.01,0,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.64
,0.1,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.9
,0.01,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,24.729166666666668
,0.01,1,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.958333333333332
,0.05,0,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.125
,0.05,1,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.54
,0.1,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.0
,0.01,0,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.583333333333332
,0.1,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.719999999999999
,0.05,1,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,29.060000000000002
,0.05,1,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.916666666666666
,0.1,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.76
,0.01,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,52.9
,0.05,1,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.604166666666666
,0.05,0,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,24.84
,0.05,0,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,9.416666666666666
,0.01,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.779999999999994
,0.05,0,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,29.24
,0.01,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.32000000000001
,0.05,0,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.416666666666668
,0.01,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.14
,0.1,1,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.520833333333334
,0.1,1,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.34
,0.01,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.040000000000006
,0.1,1,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,11.208333333333332
,0.1,1,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.74
,0.01,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,22.708333333333332
,0.01,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,27.02
,0.01,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.38
,0.1,0,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.583333333333334
,0.01,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.159999999999997
,0.01,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,41.22
,0.1,0,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.06
,0.1,0,0.5,0.1,0.2,iid,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.0625
,0.01,1,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.939999999999998
,0.01,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.26
,0.1,0,0.5,0.1,0.2,iid++,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,26.22
,0.01,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.239999999999995
,0.01,1,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.78
,0.01,0,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.82
,0.01,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.18
,0.01,1,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,66.42
,0.05,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,48.94
,0.01,0,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.580000000000002
,0.01,1,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,71.2
,0.05,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.239999999999995
,0.05,1,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.860000000000001
,0.05,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,46.86
,0.05,1,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.78
,0.05,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.96
,0.01,0,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,68.02
,0.05,0,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.42
,0.05,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.260000000000005
,0.05,1,0.5,0.1,0.2,agem++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.6875
,0.05,0,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.2
,0.01,0,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,71.64
,0.05,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.6
,0.05,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.17999999999999
,0.1,1,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.540000000000001
,0.05,1,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.1,1,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.1
,0.05,1,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,65.34
,0.05,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.4
,0.05,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.239999999999995
,0.1,0,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.399999999999999
,0.05,1,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,71.12
,0.05,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.145833333333336
,0.05,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,25.159999999999997
,0.1,0,0.5,0.1,0.2,iid,split_cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.44
,0.05,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.08
,0.01,1,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,59.34
,0.05,0,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,67.80000000000001
,0.05,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.859999999999996
,0.1,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.860000000000003
,0.01,1,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,61.62
,0.05,0,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,70.6
,0.01,0,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,59.48
,0.1,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.92
,0.1,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,37.02
,0.01,0,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,63.2
,0.1,1,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,62.03999999999999
,0.05,1,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,56.26
,0.1,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.14
,0.1,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.239999999999995
,0.05,1,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,56.84
,0.1,1,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,66.42
,0.1,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,32.88
,0.05,0,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,52.7
,0.1,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,40.36
,0.05,0,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,66.02
,0.1,0,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,63.480000000000004
,0.1,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.380000000000003
,0.1,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.0
,0.1,1,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,53.5
,0.1,0,0.5,0.1,0.2,iid++,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,69.54
,0.1,1,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.839999999999996
,0.1,1,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,59.14
,0.1,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,32.0
,0.1,0,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,43.419999999999995
,0.1,0,0.5,0.1,0.2,er,split_cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.9
,0.1,0,0.5,0.1,0.2,iid,split_cifar10,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,10,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,59.86
,0.05,1,0.5,0.1,0.2,agem++,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.4375
,0.05,1,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,1,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,27.833333333333332
,0.05,0,0.5,0.1,0.2,agem++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,9.9375
,0.05,0,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,26.541666666666668
,0.05,0,0.5,0.1,0.2,agem++,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.854166666666666
,0.05,0,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,1,0.5,0.1,0.2,agem++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.208333333333333
,0.05,0,0.5,0.1,0.2,icarl,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,0,2,0,online_cl,0.1,-1,10,0.2,28.416666666666668
,0.05,1,0.5,0.1,0.2,agem,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
